IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.174.213,2083,2083,true,SIN,Asia Pacific,Singapore,314,11.32
8.219.137.50,2087,2087,true,SIN,Asia Pacific,Singapore,156,11.32
47.236.204.110,8080,8080,false,SIN,Asia Pacific,Singapore,23,11.32
8.219.175.127,2053,2053,true,SIN,Asia Pacific,Singapore,123,11.31
8.219.134.63,80,80,false,SIN,Asia Pacific,Singapore,9,11.31
47.245.126.151,2083,2083,true,SIN,Asia Pacific,Singapore,44,11.31
47.236.82.218,2052,2052,false,SIN,Asia Pacific,Singapore,20,11.31
8.222.168.155,2052,2052,false,SIN,Asia Pacific,Singapore,8,11.31
8.222.168.234,2096,2096,true,SIN,Asia Pacific,Singapore,96,11.31
47.236.179.182,2086,2086,false,SIN,Asia Pacific,Singapore,8,11.31
8.222.202.163,8080,8080,false,SIN,Asia Pacific,Singapore,8,11.31
47.236.201.98,2087,2087,true,SIN,Asia Pacific,Singapore,112,11.31
47.236.170.54,2053,2053,true,SIN,Asia Pacific,Singapore,50,11.30
8.219.206.53,8443,8443,true,SIN,Asia Pacific,Singapore,102,11.30
47.236.244.37,2052,2052,false,SIN,Asia Pacific,Singapore,11,11.30
47.236.169.164,2083,2083,true,SIN,Asia Pacific,Singapore,176,11.30
8.219.43.243,2083,2083,true,SIN,Asia Pacific,Singapore,182,11.30
8.219.40.37,8880,8880,false,SIN,Asia Pacific,Singapore,11,11.29
8.219.43.243,2096,2096,true,SIN,Asia Pacific,Singapore,118,11.29
8.222.222.64,2087,2087,true,SIN,Asia Pacific,Singapore,125,11.28
8.222.197.251,2087,2087,true,SIN,Asia Pacific,Singapore,74,11.28
8.222.137.166,8443,8443,true,SIN,Asia Pacific,Singapore,99,11.28
8.222.129.245,2086,2086,false,SIN,Asia Pacific,Singapore,43,11.28
8.219.73.21,2052,2052,false,SIN,Asia Pacific,Singapore,9,11.28
8.218.48.92,80,80,false,HKG,Asia Pacific,Hong Kong,43,11.28
8.219.12.152,2086,2086,false,SIN,Asia Pacific,Singapore,17,11.27
47.236.166.76,2096,2096,true,SIN,Asia Pacific,Singapore,173,11.27
47.236.166.131,2087,2087,true,SIN,Asia Pacific,Singapore,112,11.27
8.219.249.38,80,80,false,SIN,Asia Pacific,Singapore,6,11.27
8.219.5.10,8880,8880,false,SIN,Asia Pacific,Singapore,6,11.27
47.242.59.216,2083,2083,true,HKG,Asia Pacific,Hong Kong,147,11.27
47.236.116.208,2095,2095,false,SIN,Asia Pacific,Singapore,14,11.26
47.236.198.189,8443,8443,true,SIN,Asia Pacific,Singapore,212,11.26
8.219.152.195,2087,2087,true,SIN,Asia Pacific,Singapore,109,11.26
8.222.193.65,2086,2086,false,SIN,Asia Pacific,Singapore,19,11.26
47.237.5.164,2087,2087,true,SIN,Asia Pacific,Singapore,106,11.26
47.236.106.234,8443,8443,true,SIN,Asia Pacific,Singapore,72,11.25
8.219.99.8,2087,2087,true,SIN,Asia Pacific,Singapore,103,11.25
47.236.184.14,2053,2053,true,SIN,Asia Pacific,Singapore,146,11.25
8.222.172.23,2086,2086,false,SIN,Asia Pacific,Singapore,18,11.25
47.237.22.84,80,80,false,SIN,Asia Pacific,Singapore,27,11.25
8.222.204.110,2087,2087,true,SIN,Asia Pacific,Singapore,58,11.24
8.222.190.225,8880,8880,false,SIN,Asia Pacific,Singapore,14,11.24
8.219.230.254,8880,8880,false,SIN,Asia Pacific,Singapore,12,11.24
8.219.188.162,8880,8880,false,SIN,Asia Pacific,Singapore,18,11.24
8.222.204.110,8443,8443,true,SIN,Asia Pacific,Singapore,61,11.24
47.236.123.218,8443,8443,true,SIN,Asia Pacific,Singapore,173,11.24
8.219.173.195,8080,8080,false,SIN,Asia Pacific,Singapore,6,11.24
8.219.200.145,2087,2087,true,SIN,Asia Pacific,Singapore,150,11.24
8.222.166.117,2096,2096,true,SIN,Asia Pacific,Singapore,74,11.24
8.222.224.163,2087,2087,true,SIN,Asia Pacific,Singapore,75,11.23
8.219.213.133,8443,8443,true,SIN,Asia Pacific,Singapore,98,11.23
47.237.70.15,8080,8080,false,SIN,Asia Pacific,Singapore,32,11.23
8.219.196.24,2083,2083,true,SIN,Asia Pacific,Singapore,121,11.23
8.219.90.196,8080,8080,false,SIN,Asia Pacific,Singapore,29,11.23
8.222.144.50,2095,2095,false,SIN,Asia Pacific,Singapore,35,11.23
47.236.83.239,2083,2083,true,SIN,Asia Pacific,Singapore,96,11.22
8.219.177.205,2083,2083,true,SIN,Asia Pacific,Singapore,90,11.22
47.236.192.198,2053,2053,true,SIN,Asia Pacific,Singapore,134,11.22
8.222.164.209,2096,2096,true,SIN,Asia Pacific,Singapore,80,11.22
8.219.184.92,2083,2083,true,SIN,Asia Pacific,Singapore,94,11.22
47.236.132.125,2087,2087,true,SIN,Asia Pacific,Singapore,173,11.22
47.236.5.223,2082,2082,false,SIN,Asia Pacific,Singapore,16,11.22
8.219.100.155,8880,8880,false,SIN,Asia Pacific,Singapore,16,11.22
8.222.222.64,80,80,false,SIN,Asia Pacific,Singapore,60,11.22
47.245.85.28,2095,2095,false,NRT,Asia Pacific,Tokyo,80,11.21
47.236.88.134,2083,2083,true,SIN,Asia Pacific,Singapore,176,11.21
47.236.82.218,2086,2086,false,SIN,Asia Pacific,Singapore,20,11.21
8.219.202.130,8443,8443,true,SIN,Asia Pacific,Singapore,78,11.21
8.219.93.85,2087,2087,true,SIN,Asia Pacific,Singapore,179,11.21
8.219.170.58,8880,8880,false,SIN,Asia Pacific,Singapore,13,11.21
8.222.236.229,2083,2083,true,SIN,Asia Pacific,Singapore,14,11.21
8.219.87.34,2052,2052,false,SIN,Asia Pacific,Singapore,17,11.20
8.219.217.81,8443,8443,true,SIN,Asia Pacific,Singapore,168,11.20
8.217.251.62,8443,8443,true,HKG,Asia Pacific,Hong Kong,65,11.20
47.236.163.221,2087,2087,true,SIN,Asia Pacific,Singapore,175,11.20
8.219.139.13,2087,2087,true,SIN,Asia Pacific,Singapore,196,11.20
47.245.94.144,2095,2095,false,SIN,Asia Pacific,Singapore,4,11.20
8.222.180.86,8080,8080,false,SIN,Asia Pacific,Singapore,34,11.20
8.219.250.70,8880,8880,false,SIN,Asia Pacific,Singapore,3,11.20
8.219.107.199,8080,8080,false,SIN,Asia Pacific,Singapore,12,11.20
47.236.92.191,2052,2052,false,SIN,Asia Pacific,Singapore,22,11.19
47.236.165.25,2086,2086,false,SIN,Asia Pacific,Singapore,26,11.19
8.222.130.156,8080,8080,false,SIN,Asia Pacific,Singapore,8,11.19
47.236.109.115,2096,2096,true,SIN,Asia Pacific,Singapore,113,11.19
47.237.80.66,8880,8880,false,SIN,Asia Pacific,Singapore,13,11.19
47.237.30.228,2083,2083,true,SIN,Asia Pacific,Singapore,23,11.19
8.219.139.13,2096,2096,true,SIN,Asia Pacific,Singapore,134,11.19
8.219.113.232,2087,2087,true,SIN,Asia Pacific,Singapore,119,11.19
8.219.92.89,2087,2087,true,SIN,Asia Pacific,Singapore,70,11.18
8.219.53.222,2087,2087,true,SIN,Asia Pacific,Singapore,177,11.18
8.219.222.98,8080,8080,false,SIN,Asia Pacific,Singapore,11,11.18
8.222.137.192,2052,2052,false,SIN,Asia Pacific,Singapore,24,11.18
8.219.90.196,2052,2052,false,SIN,Asia Pacific,Singapore,5,11.18
47.236.78.57,2053,2053,true,SIN,Asia Pacific,Singapore,120,11.18
8.219.140.229,2082,2082,false,SIN,Asia Pacific,Singapore,28,11.17
47.236.117.48,8080,8080,false,SIN,Asia Pacific,Singapore,29,11.16
47.237.27.71,2083,2083,true,SIN,Asia Pacific,Singapore,76,11.16
47.236.75.113,2082,2082,false,SIN,Asia Pacific,Singapore,57,11.16
8.219.103.65,8443,8443,true,SIN,Asia Pacific,Singapore,94,11.16
8.222.191.158,80,80,false,SIN,Asia Pacific,Singapore,8,11.16
8.219.72.50,2087,2087,true,SIN,Asia Pacific,Singapore,91,11.16
8.219.228.186,2052,2052,false,SIN,Asia Pacific,Singapore,23,11.16
47.236.193.208,8880,8880,false,SIN,Asia Pacific,Singapore,19,11.15
47.236.174.206,8880,8880,false,SIN,Asia Pacific,Singapore,23,11.15
8.219.77.222,8080,8080,false,SIN,Asia Pacific,Singapore,14,11.15
47.236.39.34,2082,2082,false,SIN,Asia Pacific,Singapore,29,11.15
8.219.60.68,443,443,true,SIN,Asia Pacific,Singapore,135,11.15
47.236.161.155,2087,2087,true,SIN,Asia Pacific,Singapore,230,11.15
8.219.51.49,2052,2052,false,SIN,Asia Pacific,Singapore,4,11.14
47.236.169.15,2096,2096,true,SIN,Asia Pacific,Singapore,252,11.14
8.219.197.111,2095,2095,false,SIN,Asia Pacific,Singapore,18,11.14
8.222.138.175,2082,2082,false,SIN,Asia Pacific,Singapore,10,11.14
8.219.67.133,8443,8443,true,SIN,Asia Pacific,Singapore,51,11.13
8.222.168.155,2087,2087,true,SIN,Asia Pacific,Singapore,78,11.13
47.236.156.14,80,80,false,SIN,Asia Pacific,Singapore,36,11.12
8.222.248.188,2086,2086,false,SIN,Asia Pacific,Singapore,13,11.12
8.219.58.64,8880,8880,false,SIN,Asia Pacific,Singapore,9,11.12
8.219.153.44,2083,2083,true,SIN,Asia Pacific,Singapore,65,11.12
47.236.195.137,8880,8880,false,SIN,Asia Pacific,Singapore,25,11.12
8.219.3.53,2082,2082,false,SIN,Asia Pacific,Singapore,12,11.11
47.236.207.133,2087,2087,true,SIN,Asia Pacific,Singapore,211,11.11
47.236.207.133,8880,8880,false,SIN,Asia Pacific,Singapore,14,11.11
47.245.89.102,2083,2083,true,SIN,Asia Pacific,Singapore,76,11.10
8.219.50.180,8443,8443,true,SIN,Asia Pacific,Singapore,152,11.10
8.219.163.195,2087,2087,true,SIN,Asia Pacific,Singapore,117,11.09
47.236.7.246,8080,8080,false,SIN,Asia Pacific,Singapore,16,11.09
8.219.104.242,443,443,true,SIN,Asia Pacific,Singapore,108,11.08
8.219.53.142,2052,2052,false,SIN,Asia Pacific,Singapore,5,11.08
8.219.121.87,2095,2095,false,SIN,Asia Pacific,Singapore,5,11.08
8.219.101.72,2053,2053,true,SIN,Asia Pacific,Singapore,67,11.08
8.222.180.86,80,80,false,SIN,Asia Pacific,Singapore,13,11.08
47.236.83.196,8080,8080,false,SIN,Asia Pacific,Singapore,20,11.08
8.219.159.232,2086,2086,false,SIN,Asia Pacific,Singapore,10,11.08
8.222.164.209,2083,2083,true,SIN,Asia Pacific,Singapore,51,11.08
8.222.144.219,2083,2083,true,SIN,Asia Pacific,Singapore,165,11.07
8.219.101.72,8443,8443,true,SIN,Asia Pacific,Singapore,123,11.07
8.222.131.102,2086,2086,false,SIN,Asia Pacific,Singapore,19,11.07
47.236.195.137,2083,2083,true,SIN,Asia Pacific,Singapore,165,11.07
8.222.223.34,80,80,false,SIN,Asia Pacific,Singapore,4,11.07
8.219.6.187,2083,2083,true,SIN,Asia Pacific,Singapore,109,11.07
8.219.215.12,2053,2053,true,SIN,Asia Pacific,Singapore,78,11.06
8.222.221.109,8443,8443,true,SIN,Asia Pacific,Singapore,114,11.06
47.236.180.51,2087,2087,true,SIN,Asia Pacific,Singapore,103,11.06
8.222.144.50,2082,2082,false,SIN,Asia Pacific,Singapore,18,11.06
8.219.60.130,2096,2096,true,SIN,Asia Pacific,Singapore,91,11.06
47.236.23.102,2083,2083,true,SIN,Asia Pacific,Singapore,87,11.06
8.219.148.161,8443,8443,true,SIN,Asia Pacific,Singapore,148,11.06
47.236.158.158,2096,2096,true,SIN,Asia Pacific,Singapore,142,11.06
8.219.93.85,8880,8880,false,SIN,Asia Pacific,Singapore,8,11.06
8.219.228.157,8443,8443,true,SIN,Asia Pacific,Singapore,120,11.05
8.217.49.34,80,80,false,HKG,Asia Pacific,Hong Kong,418,11.05
8.219.72.50,2095,2095,false,SIN,Asia Pacific,Singapore,12,11.05
47.236.224.66,8080,8080,false,SIN,Asia Pacific,Singapore,19,11.05
47.236.7.246,8443,8443,true,SIN,Asia Pacific,Singapore,156,11.04
47.236.163.95,8443,8443,true,SIN,Asia Pacific,Singapore,31,11.04
8.219.56.205,2096,2096,true,SIN,Asia Pacific,Singapore,97,11.04
8.219.50.180,2083,2083,true,SIN,Asia Pacific,Singapore,130,11.04
8.219.122.96,80,80,false,SIN,Asia Pacific,Singapore,9,11.04
47.236.75.113,2087,2087,true,SIN,Asia Pacific,Singapore,196,11.04
47.236.97.58,2095,2095,false,SIN,Asia Pacific,Singapore,36,11.04
8.219.77.91,2086,2086,false,SIN,Asia Pacific,Singapore,25,11.04
8.222.160.61,8443,8443,true,SIN,Asia Pacific,Singapore,57,11.03
47.236.97.58,8443,8443,true,SIN,Asia Pacific,Singapore,122,11.03
47.245.87.167,2086,2086,false,SIN,Asia Pacific,Singapore,17,11.03
47.236.92.191,2053,2053,true,SIN,Asia Pacific,Singapore,113,11.03
47.254.66.75,80,443,true,SJC,North America,San Jose,172,11.03
8.219.200.145,2095,2095,false,SIN,Asia Pacific,Singapore,8,11.03
47.236.166.84,2086,2086,false,SIN,Asia Pacific,Singapore,16,11.03
8.219.156.148,2052,2052,false,SIN,Asia Pacific,Singapore,9,11.02
47.236.15.73,2086,2086,false,SIN,Asia Pacific,Singapore,48,11.02
8.219.134.117,2083,2083,true,SIN,Asia Pacific,Singapore,145,11.02
8.222.187.107,2096,2096,true,SIN,Asia Pacific,Singapore,89,11.02
47.236.78.57,2096,2096,true,SIN,Asia Pacific,Singapore,38,11.02
8.219.122.55,2086,2086,false,SIN,Asia Pacific,Singapore,11,11.01
8.222.219.252,2053,2053,true,SIN,Asia Pacific,Singapore,94,11.01
47.236.103.153,8443,8443,true,SIN,Asia Pacific,Singapore,76,11.01
8.219.222.98,2087,2087,true,SIN,Asia Pacific,Singapore,157,11.01
8.222.219.34,2053,2053,true,SIN,Asia Pacific,Singapore,101,11.01
47.236.175.189,2083,2083,true,SIN,Asia Pacific,Singapore,159,11.01
47.236.123.218,2082,2082,false,SIN,Asia Pacific,Singapore,9,11.01
8.219.53.222,2053,2053,true,SIN,Asia Pacific,Singapore,101,11.00
8.219.140.229,2096,2096,true,SIN,Asia Pacific,Singapore,77,11.00
8.219.201.174,443,443,true,SIN,Asia Pacific,Singapore,162,11.00
8.219.111.175,8443,8443,true,SIN,Asia Pacific,Singapore,167,10.99
8.222.150.197,2083,2083,true,SIN,Asia Pacific,Singapore,74,10.99
8.219.6.157,443,443,true,SIN,Asia Pacific,Singapore,105,10.99
8.219.42.72,443,443,true,SIN,Asia Pacific,Singapore,78,10.99
8.222.238.141,2087,2087,true,SIN,Asia Pacific,Singapore,23,10.99
47.236.224.66,2082,2082,false,SIN,Asia Pacific,Singapore,14,10.99
8.222.150.163,2082,2082,false,SIN,Asia Pacific,Singapore,8,10.99
8.219.208.69,80,80,false,SIN,Asia Pacific,Singapore,11,10.99
8.219.84.214,2082,2082,false,SIN,Asia Pacific,Singapore,14,10.98
8.222.224.162,2083,2083,true,SIN,Asia Pacific,Singapore,112,10.98
47.236.125.4,8443,8443,true,SIN,Asia Pacific,Singapore,112,10.98
8.222.144.50,2083,2083,true,SIN,Asia Pacific,Singapore,129,10.98
8.219.153.44,2087,2087,true,SIN,Asia Pacific,Singapore,51,10.98
47.236.166.184,2083,2083,true,SIN,Asia Pacific,Singapore,105,10.97
8.222.166.117,2086,2086,false,SIN,Asia Pacific,Singapore,18,10.97
47.236.189.173,2087,2087,true,SIN,Asia Pacific,Singapore,141,10.97
8.222.162.45,2087,2087,true,SIN,Asia Pacific,Singapore,85,10.97
8.217.49.34,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,10.97
8.222.191.158,2082,2082,false,SIN,Asia Pacific,Singapore,10,10.97
8.219.114.201,2082,2082,false,SIN,Asia Pacific,Singapore,8,10.97
8.219.93.5,2096,2096,true,SIN,Asia Pacific,Singapore,146,10.97
8.222.162.45,2083,2083,true,SIN,Asia Pacific,Singapore,77,10.96
8.219.11.158,2052,2052,false,SIN,Asia Pacific,Singapore,7,10.96
47.236.144.48,2086,2086,false,SIN,Asia Pacific,Singapore,24,10.96
8.219.142.229,2095,2095,false,SIN,Asia Pacific,Singapore,10,10.96
8.218.3.12,8880,8880,false,HKG,Asia Pacific,Hong Kong,54,10.96
8.219.51.211,8443,8443,true,SIN,Asia Pacific,Singapore,138,10.96
8.219.145.245,2086,2086,false,SIN,Asia Pacific,Singapore,6,10.96
8.219.222.8,8080,8080,false,SIN,Asia Pacific,Singapore,11,10.96
8.219.222.8,2095,2095,false,SIN,Asia Pacific,Singapore,9,10.96
8.219.161.129,8443,8443,true,SIN,Asia Pacific,Singapore,200,10.96
8.219.198.34,2087,2087,true,SIN,Asia Pacific,Singapore,193,10.95
47.236.144.48,8443,8443,true,SIN,Asia Pacific,Singapore,158,10.95
8.219.140.229,2052,2052,false,SIN,Asia Pacific,Singapore,16,10.95
47.236.169.141,2096,2096,true,SIN,Asia Pacific,Singapore,122,10.95
47.236.172.41,8443,8443,true,SIN,Asia Pacific,Singapore,112,10.95
8.222.182.10,8443,8443,true,SIN,Asia Pacific,Singapore,81,10.94
47.236.166.131,2082,2082,false,SIN,Asia Pacific,Singapore,11,10.94
47.236.166.131,2086,2086,false,SIN,Asia Pacific,Singapore,24,10.94
47.236.244.37,2053,2053,true,SIN,Asia Pacific,Singapore,25,10.94
8.219.1.92,2095,2095,false,SIN,Asia Pacific,Singapore,5,10.94
47.236.169.164,8880,8880,false,SIN,Asia Pacific,Singapore,10,10.94
47.236.202.221,8880,8880,false,SIN,Asia Pacific,Singapore,20,10.93
47.236.71.226,8443,8443,true,SIN,Asia Pacific,Singapore,110,10.93
8.217.251.62,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,10.93
8.222.138.164,8443,8443,true,SIN,Asia Pacific,Singapore,67,10.93
47.245.86.18,2087,2087,true,SIN,Asia Pacific,Singapore,64,10.93
8.219.142.229,2082,2082,false,SIN,Asia Pacific,Singapore,17,10.93
8.222.182.10,2087,2087,true,SIN,Asia Pacific,Singapore,107,10.93
47.236.172.71,2053,2053,true,SIN,Asia Pacific,Singapore,156,10.92
8.222.208.83,2052,2052,false,SIN,Asia Pacific,Singapore,6,10.92
47.236.249.41,2096,2096,true,SIN,Asia Pacific,Singapore,91,10.92
8.219.209.14,2052,2052,false,SIN,Asia Pacific,Singapore,26,10.91
8.222.184.198,2087,2087,true,SIN,Asia Pacific,Singapore,110,10.91
47.236.166.84,2087,2087,true,SIN,Asia Pacific,Singapore,148,10.90
47.245.84.155,80,80,false,SIN,Asia Pacific,Singapore,11,10.90
8.219.90.32,80,80,false,SIN,Asia Pacific,Singapore,4,10.90
47.236.145.85,2083,2083,true,SIN,Asia Pacific,Singapore,179,10.90
47.245.108.213,443,443,true,SIN,Asia Pacific,Singapore,60,10.90
8.219.210.93,2082,2082,false,SIN,Asia Pacific,Singapore,21,10.90
8.222.140.87,2052,2052,false,SIN,Asia Pacific,Singapore,16,10.90
8.222.209.223,2096,2096,true,SIN,Asia Pacific,Singapore,90,10.90
8.219.75.44,2082,2082,false,SIN,Asia Pacific,Singapore,13,10.89
8.222.224.162,80,80,false,SIN,Asia Pacific,Singapore,6,10.89
47.236.11.68,8080,8080,false,SIN,Asia Pacific,Singapore,25,10.89
47.237.9.59,2052,2052,false,SIN,Asia Pacific,Singapore,15,10.89
8.222.147.203,2053,2053,true,SIN,Asia Pacific,Singapore,69,10.89
47.236.79.87,2053,2053,true,SIN,Asia Pacific,Singapore,96,10.89
8.219.60.68,2052,2052,false,SIN,Asia Pacific,Singapore,4,10.89
47.245.94.144,8443,8443,true,SIN,Asia Pacific,Singapore,63,10.89
8.219.140.229,80,80,false,SIN,Asia Pacific,Singapore,9,10.89
47.236.97.58,8880,8880,false,SIN,Asia Pacific,Singapore,30,10.89
8.219.134.63,2082,2082,false,SIN,Asia Pacific,Singapore,17,10.89
47.236.12.73,2082,2082,false,SIN,Asia Pacific,Singapore,50,10.89
47.236.99.131,8443,8443,true,SIN,Asia Pacific,Singapore,136,10.88
47.236.150.109,2087,2087,true,SIN,Asia Pacific,Singapore,92,10.88
47.236.96.141,2053,2053,true,SIN,Asia Pacific,Singapore,108,10.88
8.222.159.252,8080,8080,false,SIN,Asia Pacific,Singapore,16,10.87
47.245.94.144,2082,2082,false,SIN,Asia Pacific,Singapore,6,10.87
8.217.207.60,80,80,false,HKG,Asia Pacific,Hong Kong,46,10.87
47.237.73.52,80,80,false,NRT,Asia Pacific,Tokyo,109,10.87
8.222.136.247,2087,2087,true,SIN,Asia Pacific,Singapore,83,10.87
47.245.82.208,80,80,false,SIN,Asia Pacific,Singapore,16,10.86
8.222.152.71,2083,2083,true,SIN,Asia Pacific,Singapore,53,10.86
8.219.153.237,8080,8080,false,NRT,Asia Pacific,Tokyo,104,10.86
47.236.173.200,2052,2052,false,SIN,Asia Pacific,Singapore,22,10.86
8.219.86.200,2087,2087,true,SIN,Asia Pacific,Singapore,15,10.85
8.219.250.239,2083,2083,true,SIN,Asia Pacific,Singapore,136,10.85
8.219.72.51,80,80,false,SIN,Asia Pacific,Singapore,5,10.85
47.236.65.11,2087,2087,true,SIN,Asia Pacific,Singapore,114,10.85
8.222.221.90,80,80,false,SIN,Asia Pacific,Singapore,9,10.85
8.222.133.247,8080,8080,false,SIN,Asia Pacific,Singapore,12,10.85
47.236.181.155,8080,8080,false,SIN,Asia Pacific,Singapore,17,10.84
8.222.167.147,80,80,false,SIN,Asia Pacific,Singapore,8,10.83
8.222.137.192,2083,2083,true,SIN,Asia Pacific,Singapore,97,10.83
47.237.5.164,2052,2052,false,SIN,Asia Pacific,Singapore,42,10.83
8.219.153.136,80,80,false,SIN,Asia Pacific,Singapore,10,10.83
8.219.111.175,2095,2095,false,SIN,Asia Pacific,Singapore,6,10.83
8.219.193.202,8443,8443,true,SIN,Asia Pacific,Singapore,120,10.83
8.219.126.240,2096,2096,true,SIN,Asia Pacific,Singapore,176,10.83
8.219.99.8,2086,2086,false,SIN,Asia Pacific,Singapore,9,10.82
8.219.72.51,8080,8080,false,SIN,Asia Pacific,Singapore,5,10.82
8.219.142.191,2095,2095,false,SIN,Asia Pacific,Singapore,7,10.82
47.236.97.111,2053,2053,true,SIN,Asia Pacific,Singapore,236,10.82
8.219.79.74,2083,2083,true,SIN,Asia Pacific,Singapore,92,10.81
8.222.244.192,2053,2053,true,SIN,Asia Pacific,Singapore,110,10.81
8.219.163.195,2052,2052,false,SIN,Asia Pacific,Singapore,10,10.81
8.219.171.6,80,80,false,SIN,Asia Pacific,Singapore,6,10.81
47.245.85.28,2082,2082,false,NRT,Asia Pacific,Tokyo,81,10.81
8.219.78.1,2083,2083,true,SIN,Asia Pacific,Singapore,141,10.80
47.245.108.213,80,80,false,SIN,Asia Pacific,Singapore,13,10.79
8.219.51.211,80,80,false,SIN,Asia Pacific,Singapore,2,10.79
47.237.3.57,80,80,false,SIN,Asia Pacific,Singapore,9,10.79
47.236.76.199,2082,2082,false,SIN,Asia Pacific,Singapore,24,10.79
47.245.113.117,2087,2087,true,SIN,Asia Pacific,Singapore,99,10.79
8.219.111.147,2083,2083,true,SIN,Asia Pacific,Singapore,185,10.79
47.236.146.249,2087,2087,true,SIN,Asia Pacific,Singapore,119,10.78
8.219.53.207,2083,2083,true,SIN,Asia Pacific,Singapore,157,10.78
8.219.53.222,2082,2082,false,SIN,Asia Pacific,Singapore,8,10.78
8.222.227.191,8880,8880,false,SIN,Asia Pacific,Singapore,5,10.78
8.222.223.34,2086,2086,false,SIN,Asia Pacific,Singapore,3,10.77
8.222.221.197,2096,2096,true,SIN,Asia Pacific,Singapore,111,10.77
47.245.126.151,2053,2053,true,SIN,Asia Pacific,Singapore,57,10.77
8.222.219.252,2095,2095,false,SIN,Asia Pacific,Singapore,15,10.77
47.236.79.77,2083,2083,true,SIN,Asia Pacific,Singapore,154,10.76
8.219.84.102,2083,2083,true,SIN,Asia Pacific,Singapore,404,10.76
47.237.23.162,8080,8080,false,SIN,Asia Pacific,Singapore,19,10.76
47.236.145.180,2096,2096,true,SIN,Asia Pacific,Singapore,130,10.76
47.236.92.191,80,80,false,SIN,Asia Pacific,Singapore,16,10.76
8.219.213.112,2082,2082,false,SIN,Asia Pacific,Singapore,20,10.76
8.222.224.162,2087,2087,true,SIN,Asia Pacific,Singapore,107,10.75
8.219.113.27,2083,2083,true,SIN,Asia Pacific,Singapore,79,10.75
47.236.65.232,2083,2083,true,SIN,Asia Pacific,Singapore,117,10.75
47.236.4.129,2087,2087,true,SIN,Asia Pacific,Singapore,129,10.75
8.219.250.70,8443,8443,true,SIN,Asia Pacific,Singapore,137,10.75
8.219.213.112,80,80,false,SIN,Asia Pacific,Singapore,4,10.74
8.219.11.158,2082,2082,false,SIN,Asia Pacific,Singapore,12,10.74
47.236.147.146,8080,8080,false,SIN,Asia Pacific,Singapore,15,10.73
8.219.152.195,2053,2053,true,SIN,Asia Pacific,Singapore,58,10.73
47.236.249.41,2083,2083,true,SIN,Asia Pacific,Singapore,72,10.73
47.236.88.85,8880,8880,false,SIN,Asia Pacific,Singapore,21,10.73
8.222.211.16,80,80,false,SIN,Asia Pacific,Singapore,5,10.73
8.219.250.239,2053,2053,true,SIN,Asia Pacific,Singapore,79,10.73
47.236.116.26,2096,2096,true,SIN,Asia Pacific,Singapore,124,10.73
47.236.116.182,2082,2082,false,SIN,Asia Pacific,Singapore,20,10.73
8.222.150.197,2095,2095,false,SIN,Asia Pacific,Singapore,17,10.73
8.219.174.142,2053,2053,true,SIN,Asia Pacific,Singapore,139,10.72
8.222.236.229,443,443,true,SIN,Asia Pacific,Singapore,77,10.72
8.219.106.15,2095,2095,false,SIN,Asia Pacific,Singapore,31,10.72
47.88.101.9,443,443,true,SJC,North America,San Jose,200,10.72
8.219.217.81,2095,2095,false,SIN,Asia Pacific,Singapore,30,10.72
8.219.99.169,8080,8080,false,SIN,Asia Pacific,Singapore,14,10.71
47.245.102.156,8080,8080,false,SIN,Asia Pacific,Singapore,17,10.71
